Id,ShopId,Comment,ItemId,ItemName,SortId,ItemPerMount,ItemPerPrice,isLock,SeverLevel,JobLimit,JobLimitText,BaseLvLimit,TaskLimit,TaskLimitText,PurchaseTimesLimit,TimeLimit,GuildBuildingLvLimit,LimitDisplay,Discount,OriginalPrice,DiscountIcon,PriceChange,CheckCommondata,CallLua,IsBindGive,MerchantDiscount,HandBookLvLimit,SecondsTips,LimitSex,OrtherPrice,LocalizationArea
126011,126,,1070060,火线头饰,,1,1320003=680|1320002=680|101=200000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126012,126,,1080015,小丑鼻子,,1,1320009=680|1320004=680|101=200000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126013,126,,1080016,OK绷,,1,1320010=680|1320005=680|101=200000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126014,126,,1090005,胡须,,1,1320004=680|1320001=680|101=200000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126015,126,,1090006,口罩,,1,1320005=680|1320007=680|101=200000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126016,126,,1070074,草帽,,1,1320001=680|1320008=680|101=200000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126017,126,,1070119,魔物图鉴头饰1阶,,1,1320002=270|1320003=270|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,10,,,,
126018,126,,1080020,白色眼罩,,1,1320008=1360|1320009=1360|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126019,126,,1070054,兽角头饰,,1,1310005=360|1320002=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126020,126,,1070003,苹果头饰,,1,1310011=360|1320010=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126021,126,,1070012,光环,,1,1310001=360|1320004=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126022,126,,1070018,星星发夹,,1,1310012=360|1320007=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126023,126,,1070039,竹蜻蜓发圈,,1,1310013=360|1320007=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126024,126,,1070045,僵尸帽,,1,1320010=1360|1320007=1360|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126025,126,,1070046,护士帽,,1,1310008=360|1320002=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126026,126,,1070055,印地安发箍,,1,1310006=360|1320001=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126027,126,,1070058,妖道帽,,1,1310014=360|1320010=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126028,126,,1070144,防风皮革眼镜,,1,1310015=360|1320002=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126029,126,,1070159,红蝶丝带,,1,1310008=360|1320002=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126030,126,,1080019,蝴蝶假面,,1,1320001=1360|1320008=1360|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126031,126,,1070120,魔物图鉴头饰2阶,,1,1320004=330|1320007=330|102=10000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,15,,,,
126032,126,,1070070,巨大的金铃铛,,1,1310008=730|1320007=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126033,126,,1070082,蘑菇头套,,1,1310020=730|1320005=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126034,126,,1070083,讨厌的狸猫,,1,1310018=730|1320002=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126035,126,,1070093,小狗发圈,,1,1310021=730|1320003=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126036,126,,1080027,大嘴鸟的翅膀耳饰,,1,1310019=730|1320003=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126037,126,,1070165,跳跃的小鸡,,1,1310003=730|1320003=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126038,126,,1070166,鱼头帽子,,1,1310009=730|1320004=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126039,126,,1070167,黑猫耳朵,,1,1310010=730|1320001=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126040,126,,1090010,小孩奶嘴,,1,1310016=730|1320002=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126042,126,,1070100,趴趴疯兔,,1,1310002=730|1320009=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126043,126,,1070121,魔物图鉴头饰3阶,,1,1320004=540|1320007=540|102=20000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,20,,,,
126044,126,,1070122,魔物图鉴头饰4阶,,1,1320010=540|1320005=540|102=30000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,25,,,,
126045,126,,1070123,魔物图鉴头饰5阶,,1,1320008=650|1320009=650|102=50000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,30,,,,
126046,126,,1040003,无属性气泡框,,1,1320009=1000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126047,126,,1040004,风属性气泡框,,1,1320001=1000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126048,126,,1040005,地属性气泡框,,1,1320002=1000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126049,126,,1040006,火属性气泡框,,1,1320003=1000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126050,126,,1040007,水属性气泡框,,1,1320004=1000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126051,126,,1040008,毒属性气泡框,,1,1320005=1000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126052,126,,1040009,圣属性气泡框,,1,1320006=1000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126053,126,,1040010,暗属性气泡框,,1,1320007=1000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126054,126,,1040011,念属性气泡框,,1,1320008=1000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126055,126,,1040501,不死属性气泡框,,1,1320010=1000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126056,126,,1090055,细长舌头,,1,1310023=360|1320002=2180|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
126057,126,,1090056,战俘口罩,,1,1310024=360|1320004=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
126058,126,,1070217,史汀帽子,,1,1310025=730|1320005=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
126059,126,,1080054,小丑面具,,1,1310027=730|1320010=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
126060,126,,1070184,单眼帽,,1,1310026=730|1320008=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
126061,126,,1080067,学者眼镜,,1,1310022=360|1320003=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
126062,126,,1080068,无表情的假面,,1,1310006=360|1320007=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126063,126,,1080069,吓坏眼的假面,,1,1310006=360|1320009=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126064,126,,1080070,讨厌的假面,,1,1310006=360|1320002=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126065,126,,1080071,狡猾的面具,,1,1310006=360|1320004=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126066,126,,1080072,坏笑的假面,,1,1310006=360|1320005=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126067,126,,1080073,假笑的假面,,1,1310006=360|1320010=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126068,126,,1080074,奇怪的假面,,1,1310006=360|1320008=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126069,126,,1080075,傻笑的假面,,1,1310006=360|1320003=540|101=500000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126070,126,,1070205,圣诞波利帽子,,1,1310001=730|1320001=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
126071,126,,1100020,小熊布偶背包,,1,1310004=730|1320007=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126072,126,,1070245,曼陀罗帽子,,1,1310028=730|1320009=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126073,126,,1070246,魔女的帽子,,1,1310029=730|1320002=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126074,126,,1070225,熊猫帽,,1,1310004=730|1320004=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,
126075,126,,1070257,螃蟹帽子,,1,1310030=730|1320009=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
126076,126,,1070258,贝壳帽,,1,1310031=730|1320004=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
126077,126,,1070259,海星头饰,,1,1310032=730|1320002=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
126078,126,,1070260,鳄鱼头套,,1,1310033=730|1320004=1090|102=5000,1,,0,,0,0,,1,,,0=0,0,,,,,,1,0,,,,,9
127001,127,,3051004,岩蟹,,1,101=20000,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
127002,127,,3051006,金枪鱼,,1,101=20000,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
127003,127,,3051008,鲜虾,,1,101=20000,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
127004,127,,3051009,海苔,,1,101=20000,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
127005,127,,3051010,蛤蜊,,1,101=20000,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
128001,128,,3051104,养身药草,,1,101=20000,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
128002,128,,3051202,食用蘑菇,,1,101=20000,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
128003,128,,3051205,迷迭香,,1,101=20000,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
128004,128,,3051206,稻谷,,1,101=20000,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
128005,128,,3051207,稞麦,,1,101=20000,1,,0,,0,0,,0,,,0=0,0,,,,,,0,1,,,,,
130001,130,,123333050,多刃尖刺刀图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130002,130,,123333070,多刃尖刺刀Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130004,130,,123334050,老兵之剑图纸,,1,2034008=100,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130005,130,,123334070,老兵之剑Ⅰ图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130006,130,,123334080,老兵之剑Ⅱ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130007,130,,123335070,火灵之剑图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130008,130,,123335080,火灵之剑Ⅰ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130009,130,,123336070,石中剑图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130010,130,,123336080,石中剑Ⅰ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130011,130,,123337080,魔刀 吞神图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130012,130,,123338070,名刀不知火图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130013,130,,123338080,名刀不知火Ⅰ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130014,130,,123339070,红云长剑图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130015,130,,123339080,红云长剑Ⅰ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130016,130,,133340050,魔力长矛图纸,,1,2034008=100,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130017,130,,133340070,魔力长矛Ⅰ图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130018,130,,133340080,魔力长矛Ⅱ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130019,130,,133341050,连刺长矛图纸,,1,2034008=100,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130020,130,,133341070,连刺长矛Ⅰ图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130021,130,,133341080,连刺长矛Ⅱ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130022,130,,133342070,重兵长矛图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130024,130,,133343070,柱枪图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130025,130,,133343080,柱枪Ⅰ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130026,130,,133344080,永恒之枪图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130027,130,,43345050,红十字杖图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130028,130,,43345070,红十字杖Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130029,130,,43345080,红十字杖Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130030,130,,43346050,黛雅之杖图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130031,130,,43346070,黛雅之杖Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130032,130,,43346080,黛雅之杖Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130033,130,,43347050,神圣权杖图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130034,130,,43347070,神圣权杖Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130035,130,,43347080,神圣权杖Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130036,130,,43348050,诅咒魔杖图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130037,130,,43348070,诅咒魔杖Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130038,130,,43348080,诅咒魔杖Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130039,130,,43349050,羽翼之杖图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130040,130,,43349070,羽翼之杖Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130042,130,,43350050,生存的魔杖图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130043,130,,43351050,大巫师之杖图纸,,1,2034008=100,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130044,130,,43351070,大巫师之杖Ⅰ图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130045,130,,43351080,大巫师之杖Ⅱ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130046,130,,43352070,高等生存魔杖图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130047,130,,43352080,高等生存魔杖Ⅰ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130048,130,,43353070,圣杖英灵图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130049,130,,43353080,圣杖英灵Ⅰ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130050,130,,43354070,痊愈光辉图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130051,130,,43354080,痊愈光辉Ⅰ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130052,130,,43355070,克罗诺斯之杖图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130053,130,,43355080,克罗诺斯之杖Ⅰ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130054,130,,43357080,巫杖 魂咬图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130055,130,,93358050,奎师那之刃图纸,,1,2034008=100,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130056,130,,93358070,奎师那之刃Ⅰ图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130057,130,,93358080,奎师那之刃Ⅱ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130058,130,,93359050,毒之花图纸,,1,2034008=100,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130059,130,,93359070,毒之花Ⅰ图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130060,130,,93359080,毒之花Ⅱ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130061,130,,93360070,暴虐拳刃图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130062,130,,93360080,暴虐拳刃Ⅰ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130063,130,,93361070,火灵拳刃图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130064,130,,93361080,火灵拳刃Ⅰ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130065,130,,93362080,洛奇的指甲图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130066,130,,23363050,巨毒短剑图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130067,130,,23363070,巨毒短剑Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130068,130,,23363080,巨毒短剑Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130069,130,,23364050,沙漠之风图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130070,130,,23364070,沙漠之风Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130072,130,,23365050,强化大驹短剑图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130073,130,,23365070,强化大驹短剑Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130074,130,,23365080,强化大驹短剑Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130075,130,,23366050,地灵短剑图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130076,130,,23366070,地灵短剑Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130077,130,,23366080,地灵短剑Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130078,130,,23367070,月灵短剑图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130079,130,,23367080,月灵短剑Ⅰ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130080,130,,23368070,月辰短剑图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130081,130,,23368080,月辰短剑Ⅰ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130082,130,,23369080,陨星图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130083,130,,13370050,圣锤 裁决图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130084,130,,13370070,圣锤 裁决Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130085,130,,13370080,圣锤 裁决Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130086,130,,13371050,黄金之锤图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130087,130,,13371070,黄金之锤Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130088,130,,13371080,黄金之锤Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130089,130,,13372070,闇盲之锤图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130090,130,,13372080,闇盲之锤Ⅰ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130091,130,,13373070,魔锤 安魂曲图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130092,130,,13373080,魔锤 安魂曲Ⅰ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130093,130,,13374080,圣锤 十字星图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130094,130,,63375050,炽天使之弓图纸,,1,2034008=100,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130095,130,,63375070,炽天使之弓Ⅰ图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130097,130,,63376050,驻足重弩图纸,,1,2034008=100,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130098,130,,63376070,驻足重弩Ⅰ图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130099,130,,63376080,驻足重弩Ⅱ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130100,130,,63377050,红色闪电图纸,,1,2034008=100,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130101,130,,63377070,红色闪电Ⅰ图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130103,130,,63378070,伊克西翁之翼图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130104,130,,63378080,伊克西翁之翼Ⅰ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130105,130,,63379070,绵绵大蟹弓图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130106,130,,63379080,绵绵大蟹弓Ⅰ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130107,130,,63380070,元素之弓图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130108,130,,63380080,元素之弓Ⅰ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130109,130,,63381070,鹰隼之弓图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130110,130,,63381080,鹰隼之弓Ⅰ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130111,130,,63382080,乌勒尔的决意图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130112,130,,53383050,超重双手斧图纸,,1,2034008=100,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130113,130,,53383070,超重双手斧Ⅰ图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130114,130,,53383080,超重双手斧Ⅱ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130115,130,,53384050,克莱伊特斧图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130116,130,,53384070,克莱伊特斧Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130117,130,,53384080,克莱伊特斧Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130118,130,,53385070,贝克战斧图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130119,130,,53385080,贝克战斧Ⅰ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130120,130,,53386070,碎心斧图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130121,130,,53386080,碎心斧Ⅰ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130122,130,,53387080,P.T.D机械核心图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130123,130,,73302050,圣职之衣图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130124,130,,73302070,圣职之衣Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130125,130,,73302080,圣职之衣Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130126,130,,73303050,战斗服图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130127,130,,73303070,战斗服Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130128,130,,73303080,战斗服Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130129,130,,73304050,钢铁铠甲图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130130,130,,73304070,钢铁铠甲Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130131,130,,73304080,钢铁铠甲Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130132,130,,73305050,魔法外套图纸,,1,2034008=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130133,130,,73305070,魔法外套Ⅰ图纸,,1,2034010=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130134,130,,73305080,魔法外套Ⅱ图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130135,130,,73306050,盗贼之衣图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130136,130,,73306070,盗贼之衣Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130137,130,,73306080,盗贼之衣Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130138,130,,73307050,紧身便衣图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130139,130,,73307070,紧身便衣Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130140,130,,73307080,紧身便衣Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130144,130,,73309050,乐园团制服图纸,,1,2034008=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130145,130,,73309070,乐园团制服Ⅰ图纸,,1,2034010=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,
