ID,MonsterId,PosInfo
1410,9860,2211
1411,9855,2211
1412,9393,2212
1413,9394,2212
1414,9395,2212
1415,9396,2212
1416,9399,2212
1417,9397,2212
1418,9398,2212
1419,9401,2213
1420,9402,2213
1421,9404,2213
1422,9405,2213
1423,9409,2213
1424,9406,2213
1425,9408,2213
1426,9403,2213
1427,9995,2214
1428,9996,2214
1429,9997,2214
1430,9998,2214
1431,9999,2214
1432,9986,2214
1433,9980,2215
1434,9981,2215
1435,9984,2215
1436,9982,2215
1437,9348,2216
1438,9345,2216
1439,27001,2217
1440,27002,2217
1441,27010,2218
1442,27011,2219
1443,27018,2220
1444,27019,2220
1445,27016,2220
1446,27017,2220
1447,27015,2220
1448,27020,2220
1449,27026,2221
1450,27028,2221
1451,27029,2221
1452,27027,2221
1453,27501,2222
1454,27503,2223
1455,27510,2223
1456,27509,2224
1457,27511,2224
1458,27516,2225
1459,27513,2225
1460,27514,2225
1461,27515,2225
1462,27517,2225
1463,27507,2225
1464,27519,2225
1465,27506,2225
1466,27512,2226
1467,27508,2226
1468,27040,2227
1469,27035,2227
1470,27038,2227
1471,27039,2227
1472,27036,2227
1473,27037,2227
1474,27041,2227
1475,27042,2227
1476,27044,2227
1477,27043,2227
1478,27051,2228
1479,27052,2228
1480,27054,2228
1481,27055,2228
1482,27053,2228
1483,26502,2229
1484,26504,2229
1485,26503,2229
1486,26505,2229
1487,26506,2229
1488,26507,2229
1489,26511,2229
1490,26508,2229
1491,26512,2229
1492,26513,2229
1493,26514,2229
1494,26501,2230
1495,27060,2231
1496,27061,2231
1497,27062,2231
1498,27063,2231
1499,27064,2231
1500,27065,2231
1501,27068,2231
1502,27067,2231
1503,27069,2231
1504,27066,2231
1505,27083,2232
1506,27084,2232
1507,27086,2232
1508,27087,2232
1509,27085,2232
1510,27088,2232
1511,27080,2232
1512,27081,2232
1513,27082,2232
1514,27103,2233
1515,27104,2233
1516,27102,2233
1517,27101,2233
1518,27100,2233
1519,27523,2235
1520,27524,2235
1521,27521,2235
1522,27522,2235
1523,27525,2235
1524,27526,2236
1525,27527,2236
1526,27533,2237
1527,27528,2237
1528,27529,2237
1529,27530,2237
1530,27531,2237
1531,27532,2237
1532,27534,2238
1533,27535,2238
1534,27536,2238
1535,27537,2238
1536,27538,2238
1537,27539,2238
1538,27540,2239
1539,27110,2240
1540,27112,2240
1541,27111,2240
1542,27113,2240
1543,27114,2240
1544,27115,2240
1545,27543,2241
1546,27544,2242
1547,27550,2244
1548,27556,2245
1549,27555,2245
1550,8539,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1551,8540,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1552,8541,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1553,8542,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1554,8627,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1555,8628,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1556,8630,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1557,8590,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1558,8591,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1559,8587,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1560,8589,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1561,8585,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1562,8586,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1563,8588,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1564,8592,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1565,8593,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1566,8594,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1567,8596,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1568,8597,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1569,8598,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1570,8595,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1571,8599,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1572,8600,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1573,8601,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1574,8602,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1575,8603,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1576,8604,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1577,8605,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1578,8607,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1579,8608,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1580,8610,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1581,8611,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1582,8609,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1583,8612,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1584,8613,2246
1585,8614,2246
1586,8606,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1587,8625,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1588,8629,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1589,8631,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1590,8617,2247
1591,8618,2247
1592,8615,2248
1593,8616,2248
1594,8619,2249
1595,8620,2249
1596,8621,2250
1597,8622,2250
1598,8623,2251
1599,8624,2251
1600,27558,2252
1601,27559,2252
1602,27560,2252
1603,27561,2252
1604,27562,2252
1605,27564,2253
1606,27565,2253
1607,27566,2253
1608,27567,2253
1609,27568,2254
1610,27569,2254
1611,27570,2254
1612,27571,2254
1613,27572,2254
1614,27573,2255
1615,27574,2255
1616,27622,2256|2257|2258|2269|2282|2285|2286|2287
1617,27578,2256
1618,27579,2256
1619,27580,2256
1620,27581,2257
1621,27582,2257
1622,27583,2257
1623,27584,2258
1624,27585,2258
1625,27586,2259
1626,27587,2259
1627,27588,2259
1628,27589,2260
1629,27590,2261
1630,27591,2262
1631,27592,2263
1632,27593,2264
1633,27594,2265
1634,27595,2266
1635,27596,2267
1636,27597,2268
1637,27621,2268
1638,28012,2269
1639,28011,2269
1640,28013,2269
1641,28014,2269
1642,28015,2269
1643,29002,2270
1644,29003,2270
1645,29004,2270
1646,27203,2271
1647,27202,2271
1648,27201,2271
1649,27204,2271
1650,27205,2271
1651,29022,2272
1652,29021,2272
1653,29020,2272
1654,29023,2272
1655,28021,2273
1656,27598,2274
1657,27599,2275
1658,27600,2276
1659,27601,2277
1660,27602,2278
1661,27603,2279
1662,27604,2280
1663,27605,2281
1664,27216,2282
1665,27210,2282
1666,27213,2282
1667,28022,2283
1668,28024,2284
1669,28025,2284
1670,27217,2285
1671,27211,2285
1672,27214,2285
1673,27218,2286
1674,27212,2286
1675,27215,2286
1676,28017,2287
1677,28016,2287
1678,28018,2287
1679,28019,2287
1680,28020,2287
1681,27606,2288
1682,27614,2288
1683,27607,2289
1684,27615,2289
1685,27616,2290
1686,27608,2290
1687,27609,2291
1688,27610,2292
1689,27617,2292
1690,27611,2293
1691,27618,2293
1692,27612,2294
1693,27619,2294
1694,27613,2295
1695,27620,2295
1696,8632,2296
1697,8633,2296
1698,8634,2297
1699,8635,2297
1700,8636,2298
1701,8637,2298
1702,8638,2299
1703,8639,2299
1704,28002,2303
1705,28006,2304
1706,28007,2304
1707,28004,2304
1708,28003,2304
1709,28008,2305
1710,28009,2306
1711,28026,2307
1712,28028,2308
1713,28029,2309
1714,28027,2310
1715,27250,2311
1716,28030,2311
1717,27251,2311
1718,28031,2312
1719,28033,2313
1720,28061,2314
1721,28032,2314
1722,28034,2315
1723,28035,2316
1724,28043,2316
1725,28042,2316
1726,28036,2317
1727,28037,2318
1728,28038,2319
1729,28039,2320
1730,28051,2321
1731,28052,2321
1732,28040,2321
1733,28066,2323
1734,28064,2323
1735,28065,2323
1736,28067,2323
1737,28071,2324
1738,28068,2324
1739,28069,2324
1740,28070,2324
1741,28074,2325
1742,28077,2325
1743,28078,2325
1744,28076,2325
1745,28079,2325
1746,27320,2326
1747,27321,2326
1748,27323,2326
1749,27324,2326
1750,27326,2326
1751,27325,2326
1752,27322,2326
1753,27327,2326
1754,27328,2326
1755,27331,2327
1756,27332,2327
1757,27333,2327
1758,27307,2328
1759,27304,2328
1760,27305,2328
1761,27306,2328
1762,27308,2328
1763,27303,2328
1764,27300,2328
1765,28093,2329
1766,28094,2329
1767,28095,2329
1768,27343,2330
1769,27345,2330
1770,27344,2330
1771,27342,2330
1772,27348,2330
1773,27340,2330
1774,27341,2330
1775,28111,2331
1776,28114,2331
1777,28115,2332
1778,28116,2332
1779,28117,2332
1780,28118,2332
1781,28098,2333
1782,28097,2333
1783,28100,2333
1784,28096,2333
1785,28099,2333
1786,28121,2333|2334
1787,28120,2334
1788,120020,2334
1789,28124,2335
1790,28123,2335
1791,28126,2335
1792,28127,2335
1793,28128,2335
1794,28130,2336
1795,28129,2336
1796,28141,2336
1797,28131,2337
1798,28132,2337
1799,28133,2337
1800,28137,2338
1801,28135,2338
1802,28136,2338
1803,28139,2339
1804,28145,2339
1805,28107,2340
1806,28143,2341
1807,28142,2341
1808,28144,2341
1809,28147,2342
1810,28149,2342
1811,28177,2342
1812,29305,2343
1813,29302,2343
1814,29306,2343
1815,28163,2344
1816,28158,2344
1817,28159,2344
1818,28164,2344
1819,28165,2345
1820,28168,2345
1821,28167,2345
1822,28169,2345
1823,28170,2345
1824,28172,2345
1825,28188,2346
1826,28189,2346
1827,28190,2346
1828,28194,2347
1829,28195,2347
1830,28196,2347
1831,28198,2348
1832,28199,2348
1833,28200,2348
1834,28201,2348
1835,28202,2348
1836,28203,2349
1837,28204,2349
1838,28205,2349
1839,28206,2349
1840,28207,2349
1841,28208,2349
1842,28209,2349
1843,28225,2350|2351
1844,28223,2350|2351
1845,28224,2350|2351
1846,28226,2350|2351
1847,28227,2350|2351
1848,28235,2352
1849,28229,2352|2353
1850,28228,2353
1851,28240,2354
1852,28241,2355
1853,28245,2355
1854,28246,2356
1855,9444,2400
1856,9440,2400
1857,9441,2400
1858,9443,2400
1859,9438,2400
1860,9439,2400
1861,9442,2400
1862,28511,2415
1863,28510,2415
1864,28512,2415
1865,28513,2415
1866,28514,2415
1867,28515,2416
1868,28516,2416
1869,28080,2502
1870,28081,2502
1871,28086,2503
1872,28082,2505
1873,28083,2505
1874,28087,2505
1875,28088,2505
1876,28089,2505
1877,28090,2505
1878,28091,2505
1879,27960,2550
1880,27961,2550
1881,27962,2551
1882,27963,2552
1883,27964,2553
1884,27965,2554
1885,27966,2555
1886,27900,2560
1887,27901,2560
1888,27902,2561
1889,27903,2562
1890,27904,2563
1891,27906,2564
1892,27905,2564
1893,27908,2565
1894,27907,2565
1895,28175,2566
1896,28176,2566
1897,28178,2567
1898,28179,2568
1899,28180,2568
1900,28181,2568
1901,28182,2569
1902,28183,2570
1903,28184,2571
1904,28185,2571
1905,28212,2572
1906,28213,2573
1907,28216,2574
1908,28215,2574
1909,28214,2574
1910,28217,2575
1911,28218,2576
1912,28219,2576
1913,28220,2576
1914,28221,2576
1915,28222,2577
1916,29401,2580
1917,29101,2402|2403|2404|2405|2406
1918,29110,2402|2403|2404|2405|2406|2407|2408|2409|2410|2411|2412|2413|2414
1919,29118,2402|2403|2405|2406|2407|2409|2410|2412|2413|2414
1920,29117,2402|2403|2404|2405|2406|2407|2408|2409|2410|2411|2412|2413|2414
1921,29114,2402|2403|2404|2405|2407|2408|2409|2410|2411|2412|2413|2414
1922,29113,2402|2403|2404|2405|2406|2410|2411|2412|2413|2414
1923,29111,2402|2403|2404|2405|2406|2410|2411|2412|2413|2414
1924,29102,2402|2403|2404|2405|2406
1925,29112,2404|2405|2406|2409|2411
1926,29105,2410
1927,29104,2410
1928,29106,2410
1929,29107,2411
1930,29103,2412|2413|2414
1931,26401,7002|7102
1932,26402,7002|7102
1933,26406,7002|7102
1934,26405,7002|7102
1935,26404,7002|7102
1936,26403,7002|7102
1937,26407,7002|7102
1938,26408,7002|7102
1939,26409,7002|7102
1940,26410,7002|7102
1941,6125,2815
1942,6127,2815
1943,6123,2815
1944,6121,2815
1945,6128,2815
1946,6135,2815
1947,6137,2815
1948,6136,2815
1949,6122,2815
1950,6124,2815
1951,6138,2815
1952,7882,4000
1953,7855,4000
1954,5046,4000|4001|4002|4003
1955,5048,4000|4001|4002|4003
1956,7856,4000
1957,5049,4000|4001|4002|4003
1958,5095,4000|4001|4002|4003
1959,5032,4000|4001|4002|4003
1960,7860,4000
1961,7851,4000
1962,5001,4001|4002
1963,5096,4001|4002
1964,5040,4001|4002
1965,5041,4001|4002
1966,5005,4001|4002
1967,5006,4001|4002
1968,5043,4001|4002
1969,5036,4001|4002
1970,5037,4001|4002
1971,5039,4001|4002
1972,5038,4001|4002
1973,8432,4003
1974,8405,4003
1975,8406,4003
1976,8410,4003
1977,8401,4003
1978,7706,4010
1979,7712,4010
1980,7709,4010
1981,7708,4010
1982,7715,4010
1983,7701,4010
1984,7714,4010
1985,7711,4010
1986,7707,4010
1987,5206,4011|4012
1988,5212,4011|4012
1989,5209,4011|4012
1990,5207,4011|4012
1991,5208,4011|4012
1992,5201,4011|4012
1993,5215,4011|4012
1994,5214,4011|4012
1995,5211,4011|4012
1996,7731,4013
1997,7737,4013
1998,7734,4013
1999,7733,4013
2000,7740,4013
2001,7726,4013
2002,7739,4013
2003,7736,4013
2004,7732,4013
2005,7751,4020
2006,7752,4020
2007,7753,4020
2008,7756,4020
2009,7754,4020
2010,7757,4020
2011,2003001,4020|4021|4022|4023
2012,2003101,4020|4021|4022|4023
2013,2003201,4020|4021|4022|4023
2014,2003301,4020|4021|4022|4023
2015,5251,4021|4022
2016,5252,4021|4022
2017,5253,4021|4022
2018,5256,4021|4022
2019,5254,4021|4022
2020,5257,4021|4022
2021,8451,4023
2022,8452,4023
2023,8453,4023
2024,8456,4023
2025,8454,4023
2026,8457,4023
2027,7816,4030
2028,7817,4030
2029,7801,4030
2030,7808,4030
2031,7805,4030
2032,7804,4030
2033,7807,4030
2034,7821,4030
2035,7822,4030
2036,7823,4030
2037,7824,4030
2038,7825,4030
2039,7827,4030
2040,7803,4030
2041,7819,4030
2042,7833,4030|4031|4032|4033
2043,5416,4031|4032
2044,5417,4031|4032
2045,5401,4031|4032
2046,5408,4031|4032
2047,5405,4031|4032
2048,5404,4031|4032
2049,5407,4031|4032
2050,5421,4031|4032
2051,5422,4031|4032|4033
2052,5423,4031|4032|4033
2053,5424,4031|4032
2054,5425,4031|4032
2055,5427,4031|4032|4033
2056,5403,4031|4032|4033
2057,5406,4031|4032
2058,5419,4031|4032|4033
2059,5431,4031|4032
2060,5433,4031|4032|4033
2061,5439,4033
2062,5442,4033
2063,5440,4033
2064,5441,4033
2065,5445,4033
2066,5446,4033
2067,9103,4040
2068,9104,4040
2069,9102,4040
2070,9105,4040
2071,9107,4040
2072,9109,4040
2073,9110,4040
2074,9112,4040
2075,9114,4040
2076,9115,4040
2077,9111,4040
2078,9113,4040
2079,9122,4040|4041|4042|4043
2080,9126,4040|4041|4042|4043
2081,9124,4040
2082,9153,4041|4042
2083,9154,4041|4042
2084,9152,4041|4042
2085,9155,4041|4042
2086,9157,4041|4042
2087,9159,4041|4042
2088,9160,4041|4042
2089,9162,4041|4042
2090,9164,4041|4042
2091,9165,4041|4042
2092,9161,4041|4042
2093,9163,4041|4042
2094,9174,4041|4042
2095,8463,4043
2096,8464,4043
2097,8462,4043
2098,8465,4043
2099,8467,4043
2100,8469,4043
2101,8470,4043
2102,8472,4043
2103,8474,4043
2104,8475,4043
2105,8471,4043
2106,8473,4043
2107,8484,4043
2108,9752,4050
2109,9754,4050
2110,9756,4050
2111,9761,4050
2112,9764,4050|4051|4052
2113,9755,4050|4051|4052|4053
2114,9759,4050
2115,9766,4050|4051|4052
2116,9760,4050
2117,9769,4050
2118,9771,4050
2119,9767,4050
2120,9758,4050|4051|4052
2121,9765,4050
2122,9751,4050
2123,9770,4050
2124,9753,4050
2125,9768,4050|4051|4052
2126,9802,4051|4052
2127,9804,4051|4052
2128,9803,4051|4052
2129,9807,4051|4052
2130,9801,4051|4052
2131,9805,4051|4052|4053
2132,9815,4051|4052|4053
2133,9806,4051|4052
2134,9810,4051|4052
2135,9813,4051|4052
2136,9812,4051|4052
2137,9814,4051|4052
2138,9811,4051|4052
2139,9821,4053
2140,9820,4053
2141,9822,4053
2142,9824,4053
2143,9823,4053
2144,9825,4053
2145,9826,4053
2146,5477,4060|4061|4062|4063
2147,5471,4060|4061|4062|4063
2148,5473,4060|4061|4062|4063
2149,5469,4060|4061|4062|4063
2150,5470,4060|4061|4062|4063
2151,5478,4060|4061|4062|4063
2152,5504,4060
2153,5508,4060
2154,5474,4060|4061|4062|4063
2155,5468,4060|4061|4062|4063
2156,5457,4060|4061|4062|4063
2157,5514,4060
2158,5515,4060
2159,5511,4060
2160,5513,4060
2161,5506,4060
2162,5507,4060
2163,5501,4060
2164,5502,4060
2165,5512,4060
2166,5484,4060|4061|4062|4063
2167,5485,4060|4061|4062|4063
2168,5486,4060|4061|4062|4063
2169,5487,4060|4061|4062|4063
2170,5509,4060
2171,5503,4060
2172,5510,4060
2173,5491,4060|4061|4062|4063
2174,5483,4060|4061|4062|4063
2175,5458,4061|4062
2176,5462,4061|4062
2177,5481,4061|4062
2178,5482,4061|4062
2179,5465,4061|4062
2180,5480,4061|4062
2181,5460,4061|4062
2182,5461,4061|4062
2183,5452,4061|4062
2184,5453,4061|4062
2185,5466,4061|4062
2186,5463,4061|4062
2187,5454,4061|4062
2188,5464,4061|4062
2189,5804,4063
2190,5808,4063
2191,5814,4063
2192,5815,4063
2193,5811,4063
2194,5813,4063
2195,5806,4063
2196,5807,4063
2197,5801,4063
2198,5802,4063
2199,5812,4063
2200,5809,4063
2201,5803,4063
2202,5810,4063
2203,8901,4070
2204,8909,4070|4071|4072
2205,8908,4070|4071|4072
2206,8910,4070|4071|4072
2207,8902,4070
2208,8916,4070
2209,8917,4070|4071|4072
2210,8951,4071|4072
2211,8952,4071|4072
2212,8956,4071|4072
2213,8958,4071|4072
2214,8701,4080
2215,8702,4080
2216,8703,4080
2217,8704,4080
2218,8705,4080
2219,8706,4080|4081|4082
2220,8708,4080
2221,8709,4080
2222,8710,4080
2223,8707,4080|4081|4082
2224,8711,4080|4081|4082
2225,8712,4080|4081|4082
2226,8713,4080|4081|4082
2227,8714,4080|4081|4082
2228,8715,4080|4081|4082
2229,8716,4080|4081|4082
2230,8717,4080|4081|4082
2231,8720,4080|4081|4082
2232,8718,4080|4081|4082
2233,8719,4080|4081|4082
2234,8732,4080
2235,8733,4080
2236,8734,4080
2237,8735,4080
2238,8721,4080|4081|4082
2239,8738,4080|4081|4082
2240,8739,4080|4081|4082
2241,8740,4080|4081|4082
2242,8741,4080|4081|4082
2243,8743,4080|4081|4082
2244,8736,4080|4081|4082
2245,8737,4080|4081|4082
2246,8747,4080|4081|4082
2247,8755,4080|4081|4082
2248,8748,4080|4081|4082
2249,8749,4080|4081|4082
2250,8750,4080|4081|4082
2251,8751,4080|4081|4082
2252,8752,4080|4081|4082
2253,8753,4080|4081|4082
2254,8754,4080|4081|4082
2255,8763,4080|4081|4082
2256,8764,4080|4081|4082
2257,8765,4080|4081|4082
2258,8756,4080|4081|4082
2259,8757,4080|4081|4082
2260,8758,4080|4081|4082
2261,8759,4080|4081|4082
2262,8760,4080|4081|4082
2263,8761,4080|4081|4082
2264,8762,4080|4081|4082
2265,8774,4080|4081|4082
2266,8775,4080|4081|4082
2267,8776,4080|4081|4082
2268,8801,4081|4082
2269,8802,4081|4082
2270,8803,4081|4082
2271,8804,4081|4082
2272,8805,4081|4082
2273,8808,4081|4082
2274,8809,4081|4082
2275,8810,4081|4082
2276,8832,4081|4082
2277,8833,4081|4082
2278,8834,4081|4082
2279,8835,4081|4082
2280,29247,4090|4091|4092
2281,29248,4090|4091|4092
2282,29203,4090
2283,29249,4090|4091|4092
2284,29207,4090
2285,29209,4090
2286,29210,4090
2287,29208,4090
2288,29205,4090
2289,29202,4090
2290,29211,4090
2291,29212,4090
2292,29226,4090
2293,29228,4090|4091|4092
2294,29229,4090|4091|4092
2295,29237,4090
2296,29235,4090|4091|4092
2297,29255,4090|4091|4092
2298,29230,4090|4091|4092
2299,29234,4090|4091|4092
2300,29231,4090|4091|4092
2301,29238,4090
2302,29236,4090|4091|4092
2303,29232,4090|4091|4092
2304,29254,4090|4091|4092
2305,29243,4090|4091|4092
2306,29240,4090|4091|4092
2307,29239,4090
2308,29244,4090|4091|4092
2309,29245,4090|4091|4092
2310,29251,4090|4091|4092
2311,29250,4090|4091|4092
2312,29252,4090|4091|4092
2313,29263,4091|4092
2314,29267,4091|4092
2315,29269,4091|4092
2316,29270,4091|4092
2317,29268,4091|4092
2318,29265,4091|4092
2319,29262,4091|4092
2320,29271,4091|4092
2321,29272,4091|4092
2322,29286,4091|4092
2323,29297,4091|4092
2324,29298,4091|4092
2325,29299,4091|4092
2326,29256,4091|4092
2327,7400,7500
2328,7620,7500
2329,7619,7500
2330,7618,7500
2331,7617,7500
2332,7616,7500
2333,7615,7500|8000
2334,7638,7500
2335,7637,7500
2336,7636,7500
2337,7635,7500
2338,7451,7500
2339,7453,7500
2340,7454,7500
2341,7410,7500
2342,7411,7500
2343,7416,7500
2344,7418,7500
2345,7417,7500
2346,7414,7500
2347,7420,7500
2348,7409,7500
2349,7412,7500
2350,7611,8000
2351,7612,8000
2352,7613,8000
2353,7614,8000
2354,7631,8000
2355,7632,8000
2356,7633,8000
2357,7651,8000
2358,7652,8000
2359,7653,8000
2360,7671,8000
2361,7672,8000
2362,7673,8000
2363,7674,8000
2364,9053,8010
2365,9052,8010
2366,9051,8010
2367,9056,8010
2368,9055,8010
2369,9054,8010
2370,9057,8010
2371,31711,5000
2372,31710,5000
2373,31709,5000
2374,31707,5000
2375,31708,5000
2376,31712,5001
2377,31713,5001
2378,31715,5001
2379,31714,5001
2380,31716,5002
2381,31717,5002
2382,31719,5002
2383,31721,5002
2384,31722,5002
2385,31720,5002
2386,31718,5002
2387,31723,5002
2388,31724,5002
2389,31726,5002
2390,31725,5002
2391,31727,5002
2392,31728,5002
2393,31729,5002
2394,31730,5002
2395,31731,5002
2396,31732,5002
2397,31733,5002
2398,31734,5002
2399,31735,5002
2400,31736,5002
2401,31737,5002
2402,160007,5003
2403,160006,5003
2404,160004,5003
2405,160005,5003
2406,160008,5004
2407,160016,5004
2408,160015,5004
2409,160009,5004
2410,160010,5004
2411,160011,5004
2412,160012,5004
2413,160013,5004
2414,160014,5004
2415,160018,5005
2416,160019,5005
2417,160020,5005
2418,160021,5005
2419,160022,5006
2420,160023,5006
2421,160024,5006
2422,160025,5007
2423,160026,5007
2424,160027,5007
2425,160030,5008
2426,160029,5008
2427,160028,5008
2428,160031,5008
2429,160032,5009
2430,160034,5009
2431,160035,5009
2432,160033,5009
2433,160039,5010
2434,160038,5010
2435,160037,5010
2436,160036,5010
2437,160045,5011
2438,160044,5011
2439,160043,5011
2440,160042,5011
2441,160040,5011
2442,160041,5011
2443,32102,5100
2444,32103,5100
2445,32104,5100
2446,180016,5101|5102|5103|5104|5105|5106|5107
2447,100058,10101
2448,140056,5022
2449,140058,5022
2450,27996,5023
2451,27997,5024
2452,27998,5025
2453,27999,5026
2454,170006,5027
2455,170005,5027
2456,170007,5028
2457,170008,5028
2458,170009,5029
2459,170010,5029
2460,170011,5029
2461,170012,5029
2462,170017,5030
2463,170025,5031
2464,170035,5034
2465,150090,5060
2466,150091,5061
2467,150093,5061
2468,120004,5140
2469,120003,5141
2470,120024,5143
2471,120023,5143
2472,120022,5143
2473,28101,5143
2474,28102,5143
2475,28103,5143
2476,120025,5144
2477,120026,5144
2478,120027,5144
2479,120028,5144
2480,120029,5144
2481,120030,5144
2482,28105,5144
2483,28106,5144
2484,120031,5147
2485,120033,5148
2486,120036,5149|5150
2487,120037,5150
2488,120042,5152
2489,120039,5153
2490,120038,5153
2491,120044,5154
2492,190006,5160
2493,190005,5160
2494,190015,5161
2495,190016,5161
2496,220006,5203
2497,220002,5203
2498,220003,5204
2499,220004,5204
2500,220005,5204
2501,29453,5205
2502,29439,5205
2503,29441,5205
2504,29418,5205
2505,29427,5205
2506,29432,5205
2507,29434,5205
2508,29412,5205
2509,29448,5205
2510,29415,5205
2511,29425,5205
2512,29421,5205
2513,29446,5205
2514,29457,5205|5206|5207
2515,29458,5205|5206|5207
2516,29459,5205|5206|5207
2517,29460,5205|5206|5207
2518,29454,5206
2519,29440,5206
2520,29442,5206
2521,29417,5206
2522,29428,5206
2523,29433,5206
2524,29435,5206
2525,29411,5206
2526,29449,5206
2527,29414,5206
2528,29426,5206
2529,29420,5206
2530,29447,5206
2531,29455,5207
2532,29443,5207
2533,29444,5207
2534,29445,5207
2535,29416,5207
2536,29430,5207
2537,29436,5207
2538,29437,5207
2539,29410,5207
2540,29451,5207
2541,29413,5207
2542,29431,5207
2543,29429,5207
2544,29419,5207
2545,29438,5207
2546,29452,5207
2547,29450,5207
2548,220001,5208
2549,40900,9000
2550,40902,9000
2551,40901,9000
2552,40904,9000
2553,40907,9002
2554,40908,9003
